gene	uniprot	antigen_catalog	antigen_url	antigen_is_biotinylated	molecular_weight_kda	accession	vendor_range	pdb_id	entity_id	auth_chain	identity	coverage	intersection	u_range	resolution_A	method	release_date	subunit_name
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5B71	3	E	0.955	0.063	20-124	20-124	2.11	X-RAY DIFFRACTION	2017-05-03	Complement C5 beta chain
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCC	1	B	1.000	0.396	19-674	19-674	2.59	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCC	2	A	1.000	0.602	679-1676	679-1676	2.59	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCD	1	B	1.000	0.396	19-674	19-674	2.98	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCD	2	A	1.000	0.602	679-1676	679-1676	2.98	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCE	1	B	1.000	0.396	19-674	19-674	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCE	2	A	1.000	0.602	679-1676	679-1676	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5I5K	1	A	1.000	1.000	19-1676	1-1676	4.20	X-RAY DIFFRACTION	2016-03-16	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	6RQJ	1	A	1.000	0.603	678-1676	678-1676	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	6RQJ	4	B	1.000	0.395	19-673	19-673	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	7AD6	1	A	1.000	1.000	19-1676	1-1676	2.75	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	7AD7	1	A	1.000	1.000	19-1676	1-1676	2.30	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	7NYC	6	A	1.000	1.000	19-1676	19-1676	3.54	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	7NYD	7	A	1.000	1.000	19-1676	19-1676	3.27	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8B0F	1	A	1.000	1.000	19-1676	1-1676	3.00	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8B0G	1	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8B0H	5	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8HK5	2	B	1.000	0.045	678-751	678-751	3.00	ELECTRON MICROSCOPY	2023-05-10	Complement C5
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8HQC	4	D	1.000	0.045	678-751	678-751	3.89	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8IA2	2	D	1.000	0.045	678-751	678-751	3.21	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H08H- UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8JZZ	6	D	1.000	0.045	678-751	678-751	3.31	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	1KJS	1	A	0.986	0.044	679-751	679-751		SOLUTION NMR	1997-05-15	C5A
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	3HQA	1	A	0.986	0.043	679-750	679-750	2.59	X-RAY DIFFRACTION	2010-02-02	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	3HQB	1	A	0.986	0.043	679-750	679-750	3.30	X-RAY DIFFRACTION	2010-02-02	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	3PRX	1	A	1.000	1.000	19-1676	1-1676	4.30	X-RAY DIFFRACTION	2011-01-19	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	3PVM	1	A	1.000	1.000	19-1676	1-1676	4.30	X-RAY DIFFRACTION	2011-01-19	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	4UU9	3	C	0.987	0.045	678-751	678-751	2.12	X-RAY DIFFRACTION	2015-08-12	COMPLEMENT C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5B4P	2	B	0.987	0.045	678-751	678-751	2.40	X-RAY DIFFRACTION	2017-04-12	C5a anaphylatoxin
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5B71	3	E	0.955	0.063	20-124	20-124	2.11	X-RAY DIFFRACTION	2017-05-03	Complement C5 beta chain
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCC	1	B	1.000	0.396	19-674	19-674	2.59	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCC	2	A	1.000	0.602	679-1676	679-1676	2.59	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCD	1	B	1.000	0.396	19-674	19-674	2.98	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCD	2	A	1.000	0.602	679-1676	679-1676	2.98	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCE	1	B	1.000	0.396	19-674	19-674	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5HCE	2	A	1.000	0.602	679-1676	679-1676	3.12	X-RAY DIFFRACTION	2016-03-30	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	5I5K	1	A	1.000	1.000	19-1676	1-1676	4.20	X-RAY DIFFRACTION	2016-03-16	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	6RQJ	1	A	1.000	0.603	678-1676	678-1676	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	6RQJ	4	B	1.000	0.395	19-673	19-673	3.50	ELECTRON MICROSCOPY	2020-01-08	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	7AD6	1	A	1.000	1.000	19-1676	1-1676	2.75	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	7AD7	1	A	1.000	1.000	19-1676	1-1676	2.30	X-RAY DIFFRACTION	2021-03-10	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	7NYC	6	A	1.000	1.000	19-1676	19-1676	3.54	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	7NYD	7	A	1.000	1.000	19-1676	19-1676	3.27	ELECTRON MICROSCOPY	2021-10-06	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8B0F	1	A	1.000	1.000	19-1676	1-1676	3.00	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8B0G	1	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8B0H	5	A	1.000	1.000	19-1676	1-1676	3.30	ELECTRON MICROSCOPY	2023-02-22	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8HK5	2	B	1.000	0.045	678-751	678-751	3.00	ELECTRON MICROSCOPY	2023-05-10	Complement C5
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8HQC	4	D	1.000	0.045	678-751	678-751	3.89	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8IA2	2	D	1.000	0.045	678-751	678-751	3.21	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
C5	P01031	13416-H08H-UE	https://www.sinobiological.com/recombinant-proteins/human-c5a-13416-h08h-ue	False	188.8	NP_001726.2	19-1676	8JZZ	6	D	1.000	0.045	678-751	678-751	3.31	ELECTRON MICROSCOPY	2023-10-18	C5a anaphylatoxin
TNFSF13B	Q9Y275	10056-H07H	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h07h	False	52.16	NP_006564.1	140-285	1JH5	1	A	1.000	0.986	142-285	142-285	3.00	X-RAY DIFFRACTION	2002-02-08	TUMOR NECROSIS FACTOR LIGAND SUPERFAMILY MEMBER 13B
TNFSF13B	Q9Y275	10056-H07H	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h07h	False	52.16	NP_006564.1	140-285	1KXG	1	A	1.000	1.000	140-285	134-285	2.00	X-RAY DIFFRACTION	2002-03-20	B lymphocyte stimulator
TNFSF13B	Q9Y275	10056-H07H	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h07h	False	52.16	NP_006564.1	140-285	1OQD	1	A	1.000	0.986	142-285	142-285	2.60	X-RAY DIFFRACTION	2003-05-13	Tumor necrosis factor ligand superfamily member 13B, soluble form
TNFSF13B	Q9Y275	10056-H07H	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h07h	False	52.16	NP_006564.1	140-285	1OQE	1	A	1.000	0.986	142-285	142-285	2.50	X-RAY DIFFRACTION	2003-05-13	Tumor necrosis factor ligand superfamily member 13B, soluble form
TNFSF13B	Q9Y275	10056-H07H	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h07h	False	52.16	NP_006564.1	140-285	1OSG	1	A	0.981	1.000	140-285	82-285	3.00	X-RAY DIFFRACTION	2003-05-27	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H07H	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h07h	False	52.16	NP_006564.1	140-285	3V56	1	A	0.981	1.000	140-285	82-285	3.00	X-RAY DIFFRACTION	2012-03-28	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H07H	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h07h	False	52.16	NP_006564.1	140-285	4V46	1	A0	1.000	1.000	140-285	138-285	3.30	X-RAY DIFFRACTION	2014-07-09	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H07H	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h07h	False	52.16	NP_006564.1	140-285	5Y9J	3	A	1.000	1.000	140-285	134-285	2.05	X-RAY DIFFRACTION	2018-02-21	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H42H-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h42h-b	True	45.6	NP_006564.1	134-285	1JH5	1	A	1.000	0.947	142-285	142-285	3.00	X-RAY DIFFRACTION	2002-02-08	TUMOR NECROSIS FACTOR LIGAND SUPERFAMILY MEMBER 13B
TNFSF13B	Q9Y275	10056-H42H-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h42h-b	True	45.6	NP_006564.1	134-285	1KXG	1	A	1.000	1.000	134-285	134-285	2.00	X-RAY DIFFRACTION	2002-03-20	B lymphocyte stimulator
TNFSF13B	Q9Y275	10056-H42H-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h42h-b	True	45.6	NP_006564.1	134-285	1OQD	1	A	1.000	0.947	142-285	142-285	2.60	X-RAY DIFFRACTION	2003-05-13	Tumor necrosis factor ligand superfamily member 13B, soluble form
TNFSF13B	Q9Y275	10056-H42H-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h42h-b	True	45.6	NP_006564.1	134-285	1OQE	1	A	1.000	0.947	142-285	142-285	2.50	X-RAY DIFFRACTION	2003-05-13	Tumor necrosis factor ligand superfamily member 13B, soluble form
TNFSF13B	Q9Y275	10056-H42H-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h42h-b	True	45.6	NP_006564.1	134-285	1OSG	1	A	0.981	1.000	134-285	82-285	3.00	X-RAY DIFFRACTION	2003-05-27	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H42H-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h42h-b	True	45.6	NP_006564.1	134-285	3V56	1	A	0.981	1.000	134-285	82-285	3.00	X-RAY DIFFRACTION	2012-03-28	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H42H-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h42h-b	True	45.6	NP_006564.1	134-285	4V46	1	A0	1.000	0.974	138-285	138-285	3.30	X-RAY DIFFRACTION	2014-07-09	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H42H-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h42h-b	True	45.6	NP_006564.1	134-285	5Y9J	3	A	1.000	1.000	134-285	134-285	2.05	X-RAY DIFFRACTION	2018-02-21	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H56H1-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h56h1-b	True	24.24	NP_006564.1	134-285	1JH5	1	A	1.000	0.947	142-285	142-285	3.00	X-RAY DIFFRACTION	2002-02-08	TUMOR NECROSIS FACTOR LIGAND SUPERFAMILY MEMBER 13B
TNFSF13B	Q9Y275	10056-H56H1-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h56h1-b	True	24.24	NP_006564.1	134-285	1KXG	1	A	1.000	1.000	134-285	134-285	2.00	X-RAY DIFFRACTION	2002-03-20	B lymphocyte stimulator
TNFSF13B	Q9Y275	10056-H56H1-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h56h1-b	True	24.24	NP_006564.1	134-285	1OQD	1	A	1.000	0.947	142-285	142-285	2.60	X-RAY DIFFRACTION	2003-05-13	Tumor necrosis factor ligand superfamily member 13B, soluble form
TNFSF13B	Q9Y275	10056-H56H1-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h56h1-b	True	24.24	NP_006564.1	134-285	1OQE	1	A	1.000	0.947	142-285	142-285	2.50	X-RAY DIFFRACTION	2003-05-13	Tumor necrosis factor ligand superfamily member 13B, soluble form
TNFSF13B	Q9Y275	10056-H56H1-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h56h1-b	True	24.24	NP_006564.1	134-285	1OSG	1	A	0.981	1.000	134-285	82-285	3.00	X-RAY DIFFRACTION	2003-05-27	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H56H1-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h56h1-b	True	24.24	NP_006564.1	134-285	3V56	1	A	0.981	1.000	134-285	82-285	3.00	X-RAY DIFFRACTION	2012-03-28	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H56H1-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h56h1-b	True	24.24	NP_006564.1	134-285	4V46	1	A0	1.000	0.974	138-285	138-285	3.30	X-RAY DIFFRACTION	2014-07-09	Tumor necrosis factor ligand superfamily member 13B
TNFSF13B	Q9Y275	10056-H56H1-B	https://www.sinobiological.com/recombinant-proteins/human-baff-blys-10056-h56h1-b	True	24.24	NP_006564.1	134-285	5Y9J	3	A	1.000	1.000	134-285	134-285	2.05	X-RAY DIFFRACTION	2018-02-21	Tumor necrosis factor ligand superfamily member 13B
ITGA4	P13612	CT167-C2508H	https://www.sinobiological.com/recombinant-proteins/cynomolgus-itga4-itgb1-ct167-c2508h	False	111.35	XP_005573683.3	34-977	4HKC	2	B	1.000	0.000	None	1003-1032	2.20	X-RAY DIFFRACTION	2013-06-26	alpha-4 integrin derived phosphorylated peptide
ITGA4	P13612	CT167-C2508H	https://www.sinobiological.com/recombinant-proteins/cynomolgus-itga4-itgb1-ct167-c2508h	False	111.35	XP_005573683.3	34-977	5C7Z	2	B	1.000	0.000	None	1008-1015	2.77	X-RAY DIFFRACTION	2016-07-06	Integrin alpha-4
ITGA4	P13612	CT167-C2508H	https://www.sinobiological.com/recombinant-proteins/cynomolgus-itga4-itgb1-ct167-c2508h	False	111.35	XP_005573683.3	34-977	5FPI	2	B	1.000	0.000	None	1008-1015	2.77	X-RAY DIFFRACTION	2016-01-20	INTEGRIN ALPHA-4 SUBUNIT
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	2ON9	1	A	1.000	0.017	217-222	217-222	1.51	X-RAY DIFFRACTION	2007-01-30	VQIVYK peptide corresponding to residues 306-311 in the tau protein
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	3OVL	1	A	1.000	0.017	217-222	217-222	1.81	X-RAY DIFFRACTION	2011-07-06	Microtubule-associated protein
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	4FL5	2	P	1.000	0.028	152-161	152-161	1.90	X-RAY DIFFRACTION	2013-12-11	Microtubule-associated protein tau
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	4NP8	1	A	1.000	0.017	217-222	217-222	1.51	X-RAY DIFFRACTION	2013-12-18	Microtubule-associated protein tau
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	4TQE	3	A	1.000	0.046	157-172	157-172	1.60	X-RAY DIFFRACTION	2015-07-29	Microtubule-associated protein tau
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	4Y32	2	C	1.000	0.020	153-159	153-159	1.70	X-RAY DIFFRACTION	2015-12-23	ARG-THR-PRO-SEP-LEU-PRO-CNC(C(C)O)C(=O)N1CCCC1CCOC
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	4Y3B	2	C	1.000	0.020	153-159	153-159	1.80	X-RAY DIFFRACTION	2015-12-23	ARG-THR-PRO-SEP-LEU-PRO-THR-[H][C@@]1(C(C2=CC=CC=C2)C3=CC=CC=C3)CCCN1C
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	5DMG	3	P	1.000	0.043	327-341	327-341	2.50	X-RAY DIFFRACTION	2015-12-16	Microtubule-associated protein
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	5E2V	3	P	1.000	0.051	136-153	136-153	1.64	X-RAY DIFFRACTION	2016-02-24	TAU PHOSPHOPEPTIDE
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	5E2W	3	P	1.000	0.051	136-153	136-153	1.50	X-RAY DIFFRACTION	2016-02-24	TAU-PHOSPHOPEPTIDE
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	5K7N	1	Z	1.000	0.017	217-222	217-222	1.10	ELECTRON CRYSTALLOGRAPHY	2017-04-05	VQIVYK
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	5NVB	1	A	1.000	0.043	196-210	196-210		SOLUTION NMR	2018-03-14	Microtubule-associated protein tau
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	5O3L	1	A	1.000	0.208	217-289	217-289	3.40	ELECTRON MICROSCOPY	2017-07-26	Microtubule-associated protein tau
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	5O3O	1	A	1.000	0.208	217-289	217-289	3.50	ELECTRON MICROSCOPY	2017-07-26	Microtubule-associated protein tau
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	5O3T	1	A	1.000	0.208	217-289	217-289	3.40	ELECTRON MICROSCOPY	2017-07-26	Microtubule-associated protein tau
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	5ZIA	3	C	1.000	0.026	177-185	177-185	2.60	X-RAY DIFFRACTION	2018-10-31	phosphorylated tau peptide
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	6BB4	3	P	1.000	0.066	297-319	297-319	2.10	X-RAY DIFFRACTION	2018-05-02	Microtubule-associated protein tau
MAPT	P10636	10058-H07E	https://www.sinobiological.com/recombinant-proteins/human-tau-10058-h07e	False	38.7	NP_058525.1	2-352	6DC8	3	P	0.968	0.085	290-319	290-319	1.80	X-RAY DIFFRACTION	2019-03-20	Microtubule-associated protein tau
